order_id,customer_id,product_name,quantity,unit_price,currency,order_date
ORD000535,CUST0271,Wireless Mouse,2.0,187.47,INR,2024-09-21
ORD002618,CUST0323,Standing Desk,2.0,1021.81,EUR,2024-04-24
ORD002675,,Office Chair,3.0,985.28,USD,07-24-2024
ORD002361,CUST0292,External SSD 1TB,,269.95,INR,2024/04/26
ORD001858,CUST0351,Mechanical Keyboard,2.0,1093.91,EUR,05-10-2025
ORD001954,CUST0375,USB-C Hub,5.0,1082.53,USD,04-12-2025
ORD002075,CUST0352,External SSD 1TB,1.0,73.62,GBP,29/02/2024
ORD002952,,Standing Desk,-1.0,167.83,GBP,11-07-2024
ORD001485,CUST0017,Laptop Pro 15,2.0,113.07,USD,09/11/2024
ORD001355,CUST0076,27in Monitor,5.0,714.19,EUR,18/12/2024
ORD002934,CUST0149,Office Chair,1.0,964.13,GBP,09-21-2024
ORD001940,CUST0120,USB-C Hub,3.0,1602.65,EUR,2024-11-10
ORD002571,CUST0249,Mechanical Keyboard,5.0,240.58,GBP,2024/04/02
ORD000706,CUST0229,Noise Cancelling Headphones,1.0,1544.64,INR,2024-02-14
ORD000984,CUST0160,Office Chair,1.0,1326.48,AUD,2025-05-01
ORD000194,CUST0261,USB-C Hub,1.0,1795.33,USD,2024/06/26
ORD002397,CUST0233,Laptop Pro 15,1.0,1009.9,USD,01-11-2024
ORD000231,CUST0342,Office Chair,5.0,205.38,GBP,29/04/2025
ORD001275,CUST0105,27in Monitor,2.0,764.58,USD,26/05/2024
ORD002960,CUST0212,Laptop Pro 15,2.0,312.71,EUR,02-01-2025
ORD001911,CUST0081,27in Monitor,3.0,1557.76,AUD,2024-10-06
ORD002389,CUST0377,Webcam HD,2.0,1709.58,INR,09/12/2024
ORD000820,CUST0369,Wireless Mouse,1.0,1034.17,INR,2024-07-01
ORD000526,CUST0123,Laptop Pro 15,1.0,970.16,USD,02-18-2025
ORD002169,CUST0380,Noise Cancelling Headphones,5.0,602.32,EUR,12/02/2025
ORD000027,CUST0049,External SSD 1TB,1.0,367.6,EUR,09-12-2024
ORD000120,CUST0017,Wireless Mouse,5.0,1563.46,USD,24/03/2025
ORD001087,CUST0071,Noise Cancelling Headphones,3.0,775.38,AUD,2025-05-08
ORD000413,CUST0130,Standing Desk,2.0,1466.05,USD,02-22-2025
ORD000107,CUST0089,Laptop Pro 15,1.0,1181.17,INR,2025/02/02
ORD001882,CUST0187,Wireless Mouse,2.0,370.26,USD,2024/06/23
ORD000477,CUST0035,Noise Cancelling Headphones,5.0,1314.47,AUD,2024-12-10
ORD000935,CUST0133,Wireless Mouse,3.0,175.17,USD,2024-05-17
ORD001094,CUST0272,Webcam HD,2.0,1600.09,USD,2025-02-28
ORD002730,CUST0389,Standing Desk,2.0,1513.55,GBP,16/09/2024
ORD002354,CUST0226,USB-C Hub,1.0,1567.73,USD,01-09-2025
ORD001938,CUST0032,Standing Desk,1.0,1598.27,EUR,2025-04-29
ORD002372,CUST0400,Office Chair,2.0,347.39,USD,04-02-2025
ORD000716,CUST0246,Webcam HD,3.0,1636.79,EUR,2024/12/25
ORD002017,CUST0191,Wireless Mouse,1.0,1238.97,USD,2024-11-27
ORD001586,CUST0168,Standing Desk,2.0,1728.15,USD,23/07/2024
ORD001029,CUST0255,Wireless Mouse,1.0,1509.68,INR,05-04-2024
ORD002980,CUST0022,Office Chair,5.0,1297.72,GBP,2024-01-21
ORD000247,CUST0024,Standing Desk,1.0,1083.7,EUR,2024-05-16
ORD002409,CUST0118,27in Monitor,1.0,1387.85,AUD,05-03-2025
ORD000123,CUST0233,Office Chair,2.0,139.84,GBP,2024/09/12
ORD001047,CUST0131,27in Monitor,1.0,1512.56,AUD,2024-03-03
ORD002086,CUST0273,Laptop Pro 15,2.0,182.02,EUR,2024/01/09
ORD000037,CUST0009,27in Monitor,1.0,1654.9,INR,2024-02-04
ORD000408,CUST0084,USB-C Hub,2.0,527.17,USD,12-07-2024
ORD000795,CUST0060,External SSD 1TB,1.0,62.51,USD,2024-03-26
ORD002150,CUST0040,Mechanical Keyboard,2.0,1599.82,USD,05-09-2025
ORD000147,CUST0222,Noise Cancelling Headphones,2.0,943.16,USD,2024/08/26
ORD000470,CUST0117,Mechanical Keyboard,2.0,499.03,USD,2025-04-09
ORD001811,CUST0099,USB-C Hub,1.0,1411.1,EUR,31/12/2024
ORD001437,CUST0135,Laptop Pro 15,1.0,1317.03,GBP,22/01/2024
ORD002660,CUST0063,USB-C Hub,1.0,1389.29,GBP,2024-09-03
ORD002440,CUST0133,USB-C Hub,3.0,834.59,USD,12/09/2024
ORD000953,CUST0270,USB-C Hub,1.0,1393.18,EUR,17/04/2024
ORD001080,CUST0121,27in Monitor,3.0,415.01,USD,2024/06/27
ORD000066,CUST0029,Standing Desk,2.0,1016.95,GBP,01/08/2024
ORD000622,CUST0081,Standing Desk,2.0,1236.46,EUR,05/07/2024
ORD002114,CUST0382,Noise Cancelling Headphones,2.0,1175.35,GBP,2024-12-23
ORD002473,CUST0365,Standing Desk,2.0,341.47,USD,17/02/2024
ORD000959,CUST0055,27in Monitor,1.0,254.5,USD,2024-03-31
ORD001955,CUST0201,Laptop Pro 15,2.0,1724.63,EUR,05-11-2024
ORD002702,CUST0312,USB-C Hub,5.0,894.66,AUD,2024/07/21
ORD000030,CUST0232,Laptop Pro 15,1.0,939.24,USD,2025-04-27
ORD001798,CUST0040,27in Monitor,1.0,126.38,GBP,09/04/2025
ORD001682,CUST0118,Noise Cancelling Headphones,2.0,272.13,INR,2024/02/16
ORD000503,CUST0363,Laptop Pro 15,1.0,827.77,USD,15/09/2024
ORD000312,CUST0008,Mechanical Keyboard,2.0,1124.48,INR,02-09-2024
ORD001977,CUST0067,Mechanical Keyboard,5.0,1583.98,GBP,02-04-2025
ORD002338,CUST0214,Webcam HD,1.0,,INR,07/11/2024
ORD001550,CUST0263,Office Chair,,1284.27,USD,2024-04-14
ORD002820,CUST0206,USB-C Hub,2.0,1671.33,EUR,2024-01-03
ORD000639,CUST0138,Laptop Pro 15,2.0,1047.75,EUR,01-10-2025
ORD001228,CUST0111,Standing Desk,1.0,547.23,EUR,2024/02/09
ORD002443,CUST0300,Noise Cancelling Headphones,3.0,1260.55,EUR,2025-02-17
ORD002069,CUST0072,Mechanical Keyboard,2.0,823.75,GBP,2024/10/14
ORD001627,CUST0314,Laptop Pro 15,5.0,1243.82,GBP,19/03/2024
ORD000658,CUST0045,External SSD 1TB,2.0,1219.39,AUD,2024-03-12
ORD000854,CUST0057,Mechanical Keyboard,2.0,548.07,USD,2025/03/30
ORD001804,CUST0153,Wireless Mouse,2.0,1709.13,EUR,03-13-2025
ORD000130,CUST0390,USB-C Hub,2.0,406.55,INR,2025-05-12
ORD000647,CUST0081,Noise Cancelling Headphones,5.0,916.64,USD,20/03/2025
ORD000140,CUST0367,Webcam HD,3.0,207.53,USD,2024-10-03
ORD001564,CUST0340,Office Chair,2.0,1419.68,INR,21/12/2024
ORD002538,CUST0360,Laptop Pro 15,1.0,255.72,USD,10/02/2024
ORD000532,CUST0308,Wireless Mouse,2.0,690.28,EUR,03/11/2024
ORD000034,CUST0127,USB-C Hub,1.0,230.33,AUD,02-19-2024
ORD000896,CUST0157,Wireless Mouse,2.0,1414.06,INR,19/04/2025
ORD002494,CUST0019,USB-C Hub,5.0,218.44,USD,09/02/2025
ORD001128,CUST0225,Office Chair,2.0,1092.91,INR,06-10-2024
ORD000584,CUST0160,Laptop Pro 15,3.0,24.4,AUD,2025/04/13
ORD000160,CUST0167,Office Chair,5.0,1159.92,USD,2025-01-12
ORD001099,CUST0098,Mechanical Keyboard,2.0,1540.81,USD,2024/10/11
ORD001580,CUST0253,Mechanical Keyboard,2.0,20.96,USD,2025/03/27
ORD000132,CUST0086,27in Monitor,2.0,1584.35,USD,16/09/2024
ORD002464,CUST0276,Mechanical Keyboard,1.0,1210.49,USD,2024-09-27
ORD000551,CUST0236,USB-C Hub,2.0,20.01,AUD,01-21-2024
ORD000856,CUST0224,Standing Desk,,884.18,AUD,2024-06-08
ORD001657,CUST0281,Wireless Mouse,2.0,567.61,USD,11-29-2024
ORD001393,CUST0399,Webcam HD,2.0,1314.0,USD,23/09/2024
ORD001106,CUST0202,External SSD 1TB,1.0,575.14,AUD,18/06/2024
ORD000986,CUST0009,External SSD 1TB,1.0,1372.22,AUD,2024-11-26
ORD000855,CUST0366,USB-C Hub,2.0,1445.41,GBP,2024/12/03
ORD002495,CUST0016,Laptop Pro 15,2.0,1694.65,USD,03/08/2024
ORD002792,CUST0328,27in Monitor,1.0,828.46,AUD,25/05/2024
ORD000809,CUST0240,Mechanical Keyboard,1.0,1331.08,USD,04/01/2025
ORD000044,CUST0161,USB-C Hub,5.0,1078.95,USD,03/02/2024
ORD001058,CUST0149,Noise Cancelling Headphones,5.0,553.46,USD,2024-03-19
ORD001322,CUST0303,Noise Cancelling Headphones,5.0,302.37,USD,24/02/2024
ORD001854,CUST0395,Office Chair,2.0,1236.71,USD,2024-01-25
ORD001799,CUST0169,Mechanical Keyboard,2.0,1550.77,USD,03-06-2025
ORD001993,CUST0012,Webcam HD,1.0,966.82,USD,2025-01-05
ORD001329,CUST0006,Webcam HD,3.0,1295.5,USD,2025/04/12
ORD002903,CUST0009,USB-C Hub,2.0,1362.46,USD,03-20-2024
ORD002257,CUST0145,Standing Desk,1.0,1268.98,USD,2024/01/02
ORD001161,CUST0333,Wireless Mouse,1.0,1260.65,GBP,2024-12-17
ORD001387,CUST0240,Office Chair,2.0,1676.59,EUR,04/01/2024
ORD002262,CUST0040,Webcam HD,3.0,238.25,USD,09-23-2024
ORD001192,CUST0307,Office Chair,2.0,531.91,EUR,2024-02-02
ORD001969,CUST0044,Noise Cancelling Headphones,2.0,407.79,AUD,2024-09-16
ORD000657,CUST0288,Standing Desk,2.0,512.89,USD,2025-01-06
ORD002915,CUST0019,Webcam HD,3.0,1740.38,GBP,03-31-2025
ORD002716,CUST0285,USB-C Hub,5.0,899.36,AUD,11-09-2024
ORD000392,CUST0162,USB-C Hub,5.0,902.27,EUR,2024-01-23
ORD000237,CUST0041,27in Monitor,5.0,356.71,USD,11/03/2025
ORD001184,CUST0354,Wireless Mouse,2.0,1706.42,INR,04-12-2024
ORD001461,CUST0003,External SSD 1TB,2.0,744.66,USD,2024-11-09
ORD000944,CUST0192,Laptop Pro 15,3.0,1428.55,EUR,05/09/2024
ORD000447,CUST0162,Office Chair,1.0,1216.79,USD,27/03/2025
ORD001825,CUST0376,External SSD 1TB,2.0,1662.35,EUR,2024-05-02
ORD001609,CUST0048,Office Chair,2.0,1409.23,USD,14/05/2025
ORD000009,CUST0220,Wireless Mouse,2.0,1658.97,EUR,05-03-2024
ORD002781,CUST0023,Standing Desk,5.0,1357.72,USD,10-05-2024
ORD002433,CUST0061,USB-C Hub,3.0,388.88,EUR,22/01/2025
ORD000568,CUST0180,Standing Desk,1.0,846.32,USD,19/03/2025
ORD001687,CUST0231,Mechanical Keyboard,1.0,1243.45,USD,2025-01-17
ORD002910,CUST0269,27in Monitor,2.0,767.9,GBP,09-10-2024
ORD002117,CUST0368,Noise Cancelling Headphones,1.0,34.31,GBP,05-10-2024
ORD001857,CUST0190,Wireless Mouse,1.0,798.33,INR,13/05/2024
ORD000884,CUST0307,Laptop Pro 15,1.0,1649.6,EUR,29/08/2024
ORD001034,CUST0250,External SSD 1TB,2.0,256.55,AUD,23/07/2024
ORD002928,CUST0397,Wireless Mouse,5.0,757.77,USD,2024/05/14
ORD001209,CUST0015,27in Monitor,5.0,702.86,INR,15/04/2024
ORD001751,CUST0263,External SSD 1TB,1.0,1070.37,USD,02/10/2024
ORD000484,CUST0101,USB-C Hub,1.0,570.53,USD,07-26-2024
ORD001592,CUST0007,Webcam HD,1.0,1083.06,INR,2024-04-19
ORD001307,CUST0184,Mechanical Keyboard,1.0,112.15,EUR,04-13-2025
ORD001906,CUST0063,Noise Cancelling Headphones,3.0,642.4,USD,23/08/2024
ORD001062,CUST0153,Laptop Pro 15,1.0,1357.14,USD,26/01/2024
ORD000222,CUST0214,Wireless Mouse,3.0,1102.72,EUR,16/01/2025
ORD000046,CUST0127,USB-C Hub,5.0,1491.69,EUR,2024-02-03
ORD000215,CUST0261,Laptop Pro 15,2.0,1493.66,EUR,2024-04-12
ORD000667,CUST0151,Webcam HD,1.0,681.57,GBP,2024/11/01
ORD001443,CUST0055,External SSD 1TB,2.0,0.0,EUR,2024/06/14
ORD002029,CUST0324,Laptop Pro 15,2.0,783.79,USD,2024/03/10
ORD002344,CUST0349,Laptop Pro 15,2.0,809.31,GBP,23/12/2024
ORD001112,CUST0115,Wireless Mouse,5.0,790.44,EUR,07-22-2024
ORD002802,CUST0016,Noise Cancelling Headphones,2.0,717.69,USD,02-23-2025
ORD000661,CUST0023,Webcam HD,5.0,,USD,2024-04-16
ORD002404,CUST0217,Office Chair,5.0,702.94,USD,2024-02-02
ORD001429,CUST0117,Mechanical Keyboard,2.0,265.68,INR,11-01-2024
ORD002341,CUST0357,Noise Cancelling Headphones,2.0,88.18,USD,2024/02/05
ORD001730,CUST0035,27in Monitor,5.0,,USD,09/03/2024
ORD001617,CUST0372,Laptop Pro 15,5.0,1504.75,AUD,2024-12-19
ORD002932,CUST0273,Standing Desk,5.0,1506.71,INR,2024-01-19
ORD000466,CUST0044,27in Monitor,5.0,1528.6,INR,20/01/2025
ORD001868,CUST0207,Webcam HD,2.0,807.61,INR,12-28-2024
ORD001917,CUST0170,Webcam HD,2.0,1690.8,USD,2024-08-07
ORD001073,CUST0011,Laptop Pro 15,1.0,565.5,INR,2024/12/10
ORD000806,CUST0175,Wireless Mouse,1.0,887.54,USD,05/03/2025
ORD002244,CUST0194,Webcam HD,5.0,95.21,USD,04-22-2025
ORD001131,CUST0185,Standing Desk,2.0,132.68,GBP,2025/02/12
ORD001233,CUST0015,Noise Cancelling Headphones,2.0,797.56,EUR,11-24-2024
ORD002165,CUST0377,Wireless Mouse,2.0,1748.91,INR,2025/01/07
ORD001975,CUST0374,Office Chair,2.0,1763.41,EUR,05-06-2024
ORD001360,CUST0260,Noise Cancelling Headphones,2.0,815.54,GBP,03-27-2025
ORD002626,CUST0382,27in Monitor,3.0,633.19,USD,31/12/2024
ORD000642,CUST0372,External SSD 1TB,3.0,1059.92,USD,01/05/2024
ORD001288,CUST0075,Standing Desk,5.0,670.01,USD,03-23-2024
ORD002968,CUST0156,27in Monitor,2.0,479.05,USD,2024/12/29
ORD000298,CUST0114,Mechanical Keyboard,2.0,113.91,EUR,2025-03-01
ORD002448,CUST0325,Noise Cancelling Headphones,1.0,1454.43,GBP,10-22-2024
ORD000117,CUST0251,Laptop Pro 15,3.0,361.74,USD,09-15-2024
ORD000430,CUST0013,Laptop Pro 15,5.0,1704.08,USD,2024-09-04
ORD000574,CUST0075,Wireless Mouse,2.0,762.76,INR,2024-09-14
ORD002228,CUST0396,Noise Cancelling Headphones,5.0,1198.32,EUR,09-10-2024
ORD002222,CUST0260,Office Chair,1.0,843.38,AUD,01-10-2025
ORD000456,CUST0056,External SSD 1TB,1.0,1769.0,USD,24/01/2024
ORD000591,CUST0353,USB-C Hub,2.0,977.29,GBP,2025-02-14
ORD001968,CUST0344,Webcam HD,1.0,1373.73,EUR,2024-05-26
ORD002550,CUST0029,External SSD 1TB,2.0,1436.29,EUR,2025-04-20
ORD000397,CUST0394,External SSD 1TB,5.0,94.74,USD,10-05-2024
ORD000560,CUST0134,Office Chair,2.0,1162.13,EUR,16/06/2024
ORD000443,CUST0044,Laptop Pro 15,1.0,1423.16,USD,2024-01-04
ORD000394,CUST0037,USB-C Hub,2.0,1196.92,USD,2024-05-22
ORD000749,CUST0189,Standing Desk,3.0,1501.87,GBP,06-02-2024
ORD002320,CUST0251,27in Monitor,5.0,1590.98,USD,2024/04/03
ORD000398,CUST0212,Webcam HD,1.0,1712.95,AUD,05/11/2024
ORD000094,CUST0333,27in Monitor,1.0,307.71,USD,2024/03/12
ORD002943,CUST0210,Laptop Pro 15,3.0,881.29,USD,2024/09/10
ORD001344,CUST0086,External SSD 1TB,1.0,1753.99,USD,2024/04/28
ORD000956,CUST0251,Noise Cancelling Headphones,5.0,156.19,USD,2025/03/04
ORD001522,CUST0108,Webcam HD,2.0,1330.85,INR,2025/01/15
ORD002415,CUST0145,Noise Cancelling Headphones,2.0,104.31,USD,2024/05/19
ORD000125,CUST0175,External SSD 1TB,2.0,1324.79,INR,15/11/2024
ORD001059,CUST0214,27in Monitor,2.0,495.67,GBP,2024-03-24
ORD001253,CUST0398,Office Chair,3.0,1574.46,INR,2024-11-27
ORD001375,CUST0113,Wireless Mouse,2.0,1508.81,USD,16/07/2024
ORD002794,CUST0329,Office Chair,3.0,666.88,USD,08-25-2024
ORD001903,CUST0001,External SSD 1TB,1.0,1282.35,USD,2025-03-29
ORD000449,CUST0112,USB-C Hub,1.0,569.73,USD,17/03/2025
ORD001134,CUST0110,External SSD 1TB,2.0,582.05,USD,2025-03-24
ORD001377,CUST0249,Standing Desk,3.0,696.64,USD,2024/09/06
ORD001055,CUST0150,External SSD 1TB,2.0,530.53,INR,2024-10-28
ORD002690,CUST0383,Mechanical Keyboard,5.0,797.32,GBP,2025-02-03
ORD002383,CUST0151,Webcam HD,2.0,1404.91,AUD,2024/03/03
ORD001298,CUST0387,External SSD 1TB,1.0,1420.85,GBP,04-06-2025
ORD001176,CUST0278,Webcam HD,1.0,1647.45,USD,2024/03/07
ORD002539,CUST0055,External SSD 1TB,1.0,593.77,GBP,04-24-2024
ORD002595,CUST0257,External SSD 1TB,2.0,927.83,AUD,2025/02/14
ORD000717,CUST0223,Office Chair,,569.66,INR,2024-11-18
ORD000480,CUST0267,Office Chair,1.0,480.97,INR,31/03/2024
ORD001409,CUST0006,Wireless Mouse,1.0,1036.37,USD,10/06/2024
ORD002191,CUST0289,Webcam HD,2.0,1718.42,AUD,2024/01/10
ORD000998,CUST0014,27in Monitor,2.0,1361.55,INR,04-21-2024
ORD001358,CUST0319,Office Chair,-1.0,1442.47,EUR,22/07/2024
ORD002916,CUST0342,Noise Cancelling Headphones,2.0,1216.61,EUR,18/01/2025
ORD001453,CUST0039,27in Monitor,1.0,1761.51,INR,16/10/2024
ORD001625,CUST0060,Laptop Pro 15,2.0,1171.83,USD,2025-03-01
ORD000575,CUST0355,Wireless Mouse,3.0,1262.94,EUR,05/12/2024
ORD001336,CUST0309,USB-C Hub,2.0,290.18,USD,23/01/2025
ORD000414,CUST0337,USB-C Hub,5.0,841.02,GBP,2024/03/16
ORD001819,CUST0370,Noise Cancelling Headphones,5.0,0.0,AUD,2024-10-09
ORD002193,CUST0020,Noise Cancelling Headphones,3.0,581.55,EUR,17/03/2024
ORD002455,CUST0207,Mechanical Keyboard,,120.08,EUR,07-03-2024
ORD000895,CUST0051,Standing Desk,2.0,445.44,GBP,04-22-2025
ORD002567,CUST0156,Laptop Pro 15,,,USD,02/04/2025
ORD002267,CUST0256,Office Chair,2.0,1632.76,GBP,2024/04/08
ORD002396,CUST0371,External SSD 1TB,3.0,514.66,AUD,04/05/2024
ORD001105,CUST0360,Wireless Mouse,3.0,633.17,USD,2024-07-18
ORD002395,CUST0073,Laptop Pro 15,2.0,1319.47,USD,2024-10-01
ORD000389,CUST0344,Laptop Pro 15,2.0,1472.59,USD,2024-02-29
ORD000863,CUST0396,Mechanical Keyboard,2.0,1798.24,EUR,01-07-2024
ORD002337,CUST0236,Wireless Mouse,2.0,89.24,AUD,11-13-2024
ORD001971,CUST0231,27in Monitor,1.0,815.02,EUR,02-23-2025
ORD001011,CUST0291,Mechanical Keyboard,2.0,250.07,AUD,2025/04/12
ORD001115,CUST0384,External SSD 1TB,2.0,899.45,EUR,2024/04/30
ORD002573,CUST0374,USB-C Hub,-1.0,354.1,USD,2024/01/14
ORD002273,CUST0161,USB-C Hub,2.0,1136.95,EUR,01/02/2025
ORD001830,CUST0207,USB-C Hub,3.0,1187.51,USD,2024-05-25
ORD000363,CUST0210,Wireless Mouse,1.0,199.5,GBP,06-03-2024
ORD002287,CUST0177,Laptop Pro 15,2.0,982.42,EUR,03-09-2024
ORD000017,CUST0191,Office Chair,2.0,947.47,EUR,03-19-2025
ORD002230,CUST0335,Office Chair,3.0,1033.88,USD,08-13-2024
ORD002110,CUST0038,Wireless Mouse,1.0,120.13,INR,2024/08/17
ORD002306,CUST0071,USB-C Hub,1.0,419.22,AUD,2025/03/22
ORD001480,CUST0088,Office Chair,3.0,468.4,INR,2025/01/27
ORD002872,CUST0163,Laptop Pro 15,5.0,227.49,USD,19/04/2024
ORD001913,CUST0256,Webcam HD,2.0,995.11,GBP,2024/11/10
ORD000417,CUST0165,Wireless Mouse,1.0,890.0,INR,03/05/2025
ORD001648,CUST0105,Office Chair,5.0,825.56,EUR,26/04/2024
ORD000381,CUST0019,Webcam HD,5.0,1502.42,INR,2024-02-10
ORD000615,CUST0140,Office Chair,5.0,511.23,EUR,2024/05/08
ORD001762,CUST0214,Mechanical Keyboard,3.0,325.99,USD,30/07/2024
ORD002020,CUST0287,USB-C Hub,1.0,33.92,INR,2024/05/27
ORD002271,CUST0164,USB-C Hub,1.0,414.53,USD,2024/05/13
ORD001863,CUST0159,External SSD 1TB,1.0,979.79,INR,2024/11/19
ORD001389,CUST0312,Laptop Pro 15,2.0,815.06,GBP,06/05/2024
ORD001197,CUST0119,USB-C Hub,2.0,18.48,AUD,10/04/2025
ORD002547,CUST0241,USB-C Hub,3.0,1099.96,EUR,02-01-2024
ORD002108,CUST0172,Noise Cancelling Headphones,2.0,297.4,AUD,2025-02-19
ORD000760,CUST0381,Mechanical Keyboard,3.0,808.86,AUD,08-28-2024
ORD001243,CUST0289,External SSD 1TB,2.0,180.43,EUR,2024-05-20
ORD000325,CUST0210,Laptop Pro 15,3.0,821.17,USD,03-24-2025
ORD000001,CUST0176,27in Monitor,1.0,584.37,AUD,2024-04-13
ORD002828,CUST0202,USB-C Hub,5.0,223.13,EUR,2024-01-03
ORD002890,CUST0267,Wireless Mouse,3.0,211.31,EUR,22/11/2024
ORD001739,CUST0244,Webcam HD,2.0,519.59,GBP,06-13-2024
ORD002343,CUST0300,USB-C Hub,1.0,1331.46,INR,2024-06-12
ORD002105,CUST0380,Standing Desk,2.0,360.07,INR,2024-04-24
ORD001030,CUST0216,USB-C Hub,3.0,820.82,GBP,2024-03-11
ORD002526,CUST0387,USB-C Hub,1.0,194.94,USD,2025/05/14
ORD001604,CUST0121,USB-C Hub,5.0,189.59,AUD,2024-02-18
ORD001997,CUST0089,External SSD 1TB,1.0,906.93,USD,11/03/2024
ORD002200,CUST0069,Noise Cancelling Headphones,2.0,146.04,USD,01/04/2024
ORD002623,CUST0273,Laptop Pro 15,5.0,1109.73,USD,01/05/2024
ORD001090,CUST0265,Webcam HD,1.0,932.78,USD,2025-03-26
ORD002460,CUST0229,27in Monitor,3.0,1180.12,INR,07/03/2024
ORD000803,CUST0076,27in Monitor,2.0,1228.57,GBP,2024-10-20
ORD002925,CUST0054,USB-C Hub,1.0,915.07,USD,24/04/2025
ORD000873,CUST0173,Mechanical Keyboard,1.0,1216.01,INR,2025/03/25
ORD002721,CUST0280,Wireless Mouse,3.0,286.41,AUD,10-03-2024
ORD002276,CUST0340,Standing Desk,5.0,257.8,EUR,2024/11/18
ORD000376,CUST0270,Mechanical Keyboard,2.0,342.36,GBP,04/11/2024
ORD002049,CUST0397,27in Monitor,1.0,0.0,USD,10/12/2024
ORD001565,CUST0140,External SSD 1TB,1.0,752.43,USD,2024-03-17
ORD001060,CUST0132,Office Chair,5.0,790.15,EUR,12-12-2024
ORD001862,CUST0256,Mechanical Keyboard,1.0,1738.97,INR,17/02/2025
ORD002023,CUST0107,Webcam HD,2.0,1094.48,GBP,18/05/2024
ORD002367,CUST0116,USB-C Hub,,1347.6,GBP,2024/09/16
ORD000284,CUST0088,External SSD 1TB,5.0,168.95,GBP,01-27-2025
ORD000631,CUST0350,External SSD 1TB,2.0,1648.43,EUR,29/05/2024
ORD002865,CUST0189,Webcam HD,3.0,1657.92,USD,02-13-2024
ORD000866,CUST0329,Laptop Pro 15,3.0,1663.89,INR,2025/01/22
ORD002649,CUST0106,Webcam HD,1.0,1556.18,EUR,2025/03/28
ORD002778,CUST0092,27in Monitor,5.0,1363.89,USD,19/03/2025
ORD001893,CUST0254,27in Monitor,3.0,1170.58,AUD,10-10-2024
ORD001765,CUST0223,Webcam HD,2.0,929.46,USD,2024/03/18
ORD001097,CUST0397,Webcam HD,2.0,966.32,INR,2024/06/03
ORD001692,CUST0347,USB-C Hub,5.0,564.28,USD,2025-01-27
ORD002970,CUST0325,27in Monitor,5.0,573.01,USD,10-06-2024
ORD002266,CUST0269,Laptop Pro 15,1.0,259.48,AUD,09-23-2024
ORD000148,CUST0004,External SSD 1TB,5.0,1063.6,USD,12-13-2024
ORD001462,CUST0065,USB-C Hub,-1.0,689.97,EUR,2025-03-01
ORD002695,CUST0251,27in Monitor,1.0,1042.78,USD,2024/10/09
ORD000632,CUST0007,Laptop Pro 15,,1408.7,EUR,2024/03/15
ORD000351,CUST0144,27in Monitor,1.0,1197.21,EUR,02/02/2025
ORD002671,CUST0322,Wireless Mouse,2.0,1772.35,INR,2024/07/09
ORD001321,CUST0195,USB-C Hub,2.0,149.34,EUR,2024/03/30
ORD002535,CUST0226,External SSD 1TB,2.0,509.1,USD,2024/09/18
ORD000566,CUST0078,Noise Cancelling Headphones,1.0,1211.66,USD,2024/05/15
ORD000483,CUST0243,Mechanical Keyboard,1.0,1449.25,INR,05-10-2024
ORD002052,CUST0207,Mechanical Keyboard,1.0,174.25,INR,05/09/2024
ORD002446,CUST0215,27in Monitor,3.0,318.49,INR,05/05/2025
ORD001448,CUST0191,Office Chair,,1406.37,EUR,2024/04/17
ORD002194,CUST0156,27in Monitor,2.0,1413.03,INR,26/10/2024
ORD000128,CUST0235,Laptop Pro 15,2.0,1120.34,USD,01-09-2024
ORD000579,CUST0088,Office Chair,1.0,590.47,GBP,03/11/2024
ORD002967,CUST0304,Wireless Mouse,3.0,885.04,INR,07-14-2024
ORD002063,CUST0328,Office Chair,1.0,1276.49,USD,07-16-2024
ORD000544,CUST0372,27in Monitor,1.0,1516.9,GBP,25/03/2024
ORD002208,CUST0263,Laptop Pro 15,2.0,1425.27,EUR,2024-06-19
ORD002423,CUST0338,Laptop Pro 15,2.0,688.32,INR,2025-01-30
ORD002672,,External SSD 1TB,2.0,166.0,USD,2024/02/27
ORD000356,CUST0289,Webcam HD,1.0,707.07,INR,2024/01/12
ORD002119,CUST0004,USB-C Hub,3.0,1142.41,AUD,21/03/2025
ORD002873,CUST0146,Wireless Mouse,5.0,1704.25,GBP,2025/03/30
ORD001075,CUST0171,Mechanical Keyboard,1.0,166.57,USD,22/12/2024
ORD000364,CUST0065,USB-C Hub,2.0,1121.09,USD,05-03-2025
ORD001757,CUST0347,Noise Cancelling Headphones,1.0,1648.22,EUR,30/12/2024
ORD000797,CUST0299,Wireless Mouse,1.0,0.0,INR,2025/04/03
ORD002329,CUST0009,Wireless Mouse,2.0,109.55,USD,28/01/2025
ORD002691,CUST0144,27in Monitor,1.0,1141.87,USD,2024/12/05
ORD001366,CUST0382,Office Chair,5.0,1288.38,USD,2024-09-05
ORD002560,CUST0014,Standing Desk,2.0,358.02,AUD,2024/06/08
ORD001520,CUST0013,27in Monitor,1.0,1072.75,INR,2024/09/24
ORD001995,CUST0148,Laptop Pro 15,1.0,1600.95,INR,03/10/2024
ORD000054,CUST0198,USB-C Hub,5.0,1743.62,EUR,2025/04/29
ORD002206,CUST0369,Webcam HD,1.0,381.36,USD,2024-10-24
ORD000746,CUST0023,External SSD 1TB,1.0,176.56,USD,2025-03-19
